PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,PRVDR_NUM,PGM_TRMNTN_CD,ZIP_CD
02,11,36G576,00,44906
02,11,36G577,00,44054
02,11,36G578,00,43011
02,11,36G579,01,45690
02,11,36G580,00,43950
02,11,36G581,01,44074
02,11,36G582,04,43130
02,11,36G583,00,45690
02,11,36G584,00,45415
02,11,36G585,01,44606
02,11,36G586,00,43725
02,11,36G587,00,45631
02,11,36G588,00,44883
02,11,36G589,00,44440
02,11,36G590,00,45780
02,11,36G591,00,43713
02,11,36G592,00,43050
02,11,36G593,00,43614
02,11,36G594,00,45424
02,11,36G595,00,45103
02,11,36G596,00,43222
02,11,36G597,00,45224
02,11,36G598,04,43230
02,11,36G599,00,44828
02,11,36G600,04,44118
02,11,36G601,00,44054
02,11,36G602,00,43950
02,11,36G603,01,44068
02,11,36G604,00,43068
02,11,36G605,00,44112
02,11,36G606,00,44144
02,11,36G607,00,45503
02,11,36G608,04,43213
02,11,36G609,00,44139
02,11,36G610,00,44907
02,11,36G611,00,43068
02,11,36G612,00,45176
02,11,36G613,00,43229
02,11,36G614,00,43068
02,11,36G615,00,44266
02,11,36G616,00,43977
02,11,36G617,00,44615
02,11,36G618,00,43719
02,11,36G619,00,43950
02,11,36G620,00,43615
02,11,36G621,00,43950
02,11,36G622,00,43977
02,11,36G623,00,43950
02,11,36G624,00,43950
02,11,36G625,00,43718
02,11,36G626,00,43718
02,11,36G627,00,43950
02,11,36G628,00,43977
02,11,36G629,00,43977
02,11,36G630,00,45369
02,11,36G631,00,44601
02,11,36G632,01,44138
02,11,36G633,01,45211
02,11,36G634,00,44836
02,11,36G635,01,45505
02,11,36G636,00,45215
02,11,36G637,00,43402
02,11,36G638,00,44070
02,11,36G639,00,44902
02,11,36G640,00,44280
02,11,36G641,00,44146
02,11,36G642,01,44074
02,11,36G643,00,44256
02,11,36G644,00,45218
02,11,36G645,00,43764
02,11,36G646,00,43844
02,11,36G647,00,44612
02,11,36G648,00,43614
02,11,36G649,00,45240
02,11,36G650,00,44266
02,11,36G651,00,45231
02,11,36G652,00,44041
02,11,36G653,00,44118
02,11,36G654,00,44251
02,11,36G655,00,45216
02,11,36G656,00,44145
02,11,36G657,00,44068
02,11,36G658,00,44090
02,11,36G659,00,43138
02,11,36G660,00,43050
02,11,36G661,00,44041
02,11,36G662,00,43845
02,11,36G663,00,44041
02,11,36G664,00,44041
02,11,36G665,00,44133
02,11,36G666,00,44133
02,11,36G667,00,44057
02,11,36G668,00,45601
02,11,36G669,00,45601
02,11,36G670,00,44057
02,11,36G671,00,44041
02,11,36G672,00,45822
02,11,36G673,00,45240
02,11,36G674,00,44060
02,11,36G675,00,44041
02,11,36G676,00,45236
02,11,36G677,00,43615
02,11,36G678,00,45701
02,11,36G679,00,45601
02,11,36G680,00,45601
02,11,36G681,00,43054
02,11,36G682,00,43725
02,11,36G683,00,43725
02,11,36G684,00,43725
02,11,36G685,00,44216
02,11,36G686,00,44216
02,11,36G687,00,44077
02,11,36G689,00,45685
02,11,36G690,00,45685
02,11,36G691,00,45685
02,11,36G692,00,44515
02,11,36G693,00,44406
02,11,36G694,00,43617
02,11,36G695,00,43528
02,11,36G696,00,44041
02,11,36G697,00,45449
02,11,36G698,00,45449
02,11,36G699,00,44057
02,11,36G700,00,43615
02,11,36G701,00,43560
02,11,36G702,00,43050
02,11,36G703,00,43050
02,11,36G704,00,43050
02,11,36G705,00,44883
02,11,36G706,00,44883
02,11,36G707,00,44883
02,11,36G709,00,44118
02,11,36G710,00,44143
02,11,36G711,00,43050
02,11,36G712,00,44121
02,11,36G713,00,44130
02,11,36G714,00,44410
02,11,36G715,00,44484
02,11,36G720,00,44446
02,11,36G722,00,45044
01,17,36P001,00,43537
01,17,36P002,00,44128
01,17,36P003,00,45202
01,17,36P004,01,45402
01,17,36P005,00,43212
01,07,36X0009802,01,43624
01,07,36X0009804,04,44132
01,07,36X0009805,04,44131
01,07,36X0009806,00,43229
01,07,36X0009807,01,43326
01,07,36X0009808,01,45439
01,07,36X0009809,01,44646
01,07,36X0009810,01,45229
01,07,36X0009811,01,44425
01,07,36X0009812,00,44846
01,07,36X0009814,04,43612
01,07,36X0009816,01,45219
01,07,36X0009818,05,45459
01,07,36X0009819,01,43055
01,07,36X0009820,01,45802
01,07,36X0009821,01,45701
01,07,36X0009822,01,44124
01,07,36X0009823,01,44622
01,07,36X0009824,01,43215
01,07,36X0009825,04,45802
01,07,36X0009826,01,45601
01,07,36X0009827,04,43614
01,07,36X0009828,01,45405
01,07,36X0009829,01,45236
01,07,36X0009830,00,44513
01,07,36X0009831,01,44718
01,07,36X0009832,01,44622
01,07,36X0009833,01,44147
01,07,36X0009834,01,44313
01,07,36X0009835,05,45323
01,07,36X0009837,04,44512
01,07,36X0009838,01,43068
01,07,36X0009839,01,44720
01,07,36X0009840,01,44646
01,07,36X0009841,01,45219
01,07,36X0009842,01,44820
01,07,36X0009843,01,43612
01,07,36X0009844,01,44312
01,07,36X0009845,01,43214
01,07,36X0009846,01,44147
01,07,36X0009847,00,44060
01,07,36X0009848,00,43616
01,07,36X0009849,00,45014
01,07,36X0009850,01,44041
01,07,36X0009851,01,44128
01,07,36X0009852,01,43055
01,07,36X0009853,00,44512
01,07,36X0009855,01,45219
01,07,36X0009856,01,43026
01,07,36X0009857,01,44720
01,07,36X0009858,01,43560
01,07,36X0009859,01,43615
01,07,36X0009860,00,44720
01,07,36X0009861,01,45242
01,07,36X0009862,01,45102
01,07,36X0009863,01,44070
01,07,36X0009864,00,44708
01,07,36X0009865,01,45217
01,07,36X0009866,00,43947
01,07,36X0009867,01,44805
01,07,36X0009868,00,45233
01,07,36X0009869,00,45429
01,07,36X0009870,01,43953
01,07,36X0009871,01,43081
01,07,36X0009872,01,44122
01,07,36X0009873,00,44720
01,07,36X0009874,01,43612
01,07,36X0009875,01,43223
01,07,36X0009876,01,44130
01,07,36X0009877,00,43231
01,07,36X0009878,00,44622
01,07,36X0009879,00,43551
01,07,36X0009880,00,45242
01,01,370001,00,74104
01,01,370002,00,73801
01,01,370004,00,74355
01,01,370005,04,73772
01,01,370006,00,74601
01,01,370007,07,73858
01,01,370008,00,73070
01,01,370011,00,73036
01,01,370012,07,74056
01,01,370013,00,73120
01,01,370014,00,74702
01,01,370015,00,74361
01,01,370016,00,73701
01,01,370017,01,74818
01,01,370018,00,74006
01,01,370019,00,73644
01,01,370020,00,74820
01,01,370021,04,74048
01,01,370022,00,73523
01,01,370023,00,73533
01,01,370025,00,74401
01,01,370026,00,73701
01,01,370028,00,73112
01,01,370029,00,73601
01,01,370030,00,74631
01,01,370032,00,73112
01,01,370033,07,74066
01,01,370034,00,74501
01,01,370035,01,73126
01,01,370036,07,73550
01,01,370037,00,73101
01,01,370038,07,73005
01,01,370039,00,74017
01,01,370040,07,74953
01,01,370041,00,74010
01,01,370042,01,73737
01,01,370043,07,73446
01,01,370045,07,73763
01,01,370046,01,73052
01,01,370047,00,73401
01,01,370048,00,74745
01,01,370049,00,74076
01,01,370050,01,74884
01,01,370051,01,73542
01,01,370054,00,73018
01,01,370056,00,73505
01,01,370057,00,74447
01,01,370059,07,74030
01,01,370060,01,74058
01,01,370061,01,73632
01,01,370063,07,74079
01,01,370064,07,73015
01,01,370065,00,74301
01,01,370069,01,73762
"",01,37006E,00,74105
01,01,370071,07,74525
01,01,370072,00,74578
01,01,370076,01,74801
01,01,370077,01,73702
01,01,370078,00,74127
01,01,370079,07,73750
"",01,37007E,01,73069
01,01,370080,00,73717
01,01,370082,07,73932
01,01,370083,00,74523
01,01,370084,07,74462
01,01,370085,07,74538
01,01,370086,04,73460
01,01,370089,00,74465
01,01,370090,01,74021
01,01,370091,00,74136
01,01,370092,07,73096
01,01,370093,00,73104
01,01,370094,00,73110
01,01,370095,07,73086
01,01,370096,01,74361
01,01,370097,00,73505
01,01,370099,00,74023
"",01,37009F,00,73036
01,01,370100,00,74743
01,01,370103,00,73662
01,01,370105,01,73103
01,01,370106,00,73109
01,01,370107,01,74035
01,01,370108,07,73834
01,01,370109,01,74331
"",01,37010F,00,73503
01,01,370110,01,73728
01,01,370112,00,74955
01,01,370113,00,74344
01,01,370114,00,74104
01,01,370116,04,73055
01,01,370117,01,73401
"",01,37011F,01,73624
01,01,370121,07,73044
01,01,370122,01,74883
01,01,370123,07,73119
01,01,370125,01,73554
01,01,370126,04,74864
"",01,37012F,00,74401
01,01,370130,01,73669
01,01,370131,07,73628
01,01,370133,07,74637
01,01,370136,01,74346
01,01,370138,00,73942
01,01,370139,00,73077
"",01,37013F,00,73145
01,01,370140,07,74020
01,01,370141,06,74114
01,01,370144,01,73103
01,01,370146,07,73933
01,01,370148,01,73034
01,01,370149,00,74804
"",01,37014F,00,73104
01,01,370153,00,73651
01,01,370154,01,74848
01,01,370156,00,73075
01,01,370157,01,73438
01,01,370158,00,73080
01,01,370159,01,73008
"",01,37015F,00,74464
01,01,370161,01,73160
01,01,370163,04,73448
01,01,370165,07,73573
01,01,370166,00,74467
01,01,370168,01,73860
01,01,370169,05,74432
"",01,37016F,00,74571
01,01,370170,00,73507
01,01,370171,00,74464
01,01,370172,00,74571
01,01,370173,00,74017
01,01,370174,01,73601
01,01,370176,01,74012
01,01,370177,01,73663
01,01,370178,00,74960
01,01,370179,07,74859
01,01,370180,00,74820
01,01,370181,07,74354
01,01,370182,01,73771
01,01,370183,00,74437
01,01,370184,01,74137
01,01,370185,07,74153
01,01,370186,07,73632
01,01,370187,01,73505
01,01,370188,07,73141
01,01,370189,01,73669
"",01,37018F,00,73521
01,01,370190,00,74133
01,01,370191,04,73505
01,01,370192,00,73120
01,01,370193,07,74127
01,01,370194,07,73109
01,01,370195,07,73112
01,01,370196,01,73013
01,01,370197,01,74401
01,01,370198,07,74104
01,01,370199,00,73120
"",01,37019F,00,73601
01,01,370200,01,74868
01,01,370201,00,73129
01,01,370202,00,74133
01,01,370203,00,73159
01,01,370204,07,74883
01,01,370205,07,73438
01,01,370206,00,73134
01,01,370207,07,73109
01,01,370209,07,73701
"",01,37020F,00,74017
01,01,370210,00,74137
01,01,370211,00,73099
01,01,370212,00,73139
01,01,370213,07,73120
01,01,370214,00,73052
01,01,370215,00,73120
01,01,370216,00,74132
01,01,370217,07,74006
01,01,370218,00,74133
01,01,370219,04,74801
"",01,37021F,00,73501
01,01,370220,00,73109
01,01,370222,00,73114
01,01,370223,01,73160
01,01,370224,04,73069
01,01,370225,00,73013
01,01,370226,07,74401
01,01,370227,00,74055
01,01,370228,00,74055
01,01,370229,00,74868
01,01,370231,01,74447
01,01,370232,01,74402
01,01,370233,00,74137
01,01,370234,00,73135
01,01,370235,00,74012
01,01,370236,00,73034
"",01,37027E,00,73645
"",01,37032E,00,74301
"",01,37036E,00,73069
"",01,37037E,00,74344
"",01,37038E,01,74571
"",01,37039E,01,74074
"",01,37043E,01,74063
"",01,37044E,00,73717
"",01,37048E,00,73701
"",01,37049E,01,73601
11,01,371300,00,74525
11,01,371301,00,74864
11,01,371302,00,73772
11,01,371303,00,73628
11,01,371304,00,73460
11,01,371305,00,74048
11,01,371306,00,73448
11,01,371307,00,73933
11,01,371308,01,74883
11,01,371309,00,74056
11,01,371310,00,73438
11,01,371311,00,73573
11,01,371312,00,74066
11,01,371313,00,73750
11,01,371314,00,73005
11,01,371315,01,74030
11,01,371316,00,74079
11,01,371317,00,73044
11,01,371318,00,74637
11,01,371319,00,74538
11,01,371320,00,74020
11,01,371321,00,74848
11,01,371322,00,73932
11,01,371323,00,73096
11,01,371324,00,73834
11,01,371325,00,73632
11,01,371326,00,73446
11,01,371327,00,73763
11,01,371328,00,73086
11,01,371329,00,73737
11,01,371330,00,73554
11,01,371331,00,74030
11,01,371332,00,73663
11,01,371333,00,74859
11,01,371334,00,73015
11,01,371335,00,74462
11,01,371336,00,73858
11,01,371337,00,74953
11,01,371338,00,73550
01,16,371500,00,74076
01,16,371501,00,73701
01,16,371502,04,73772
01,16,371503,00,74136
01,16,371504,01,74701
01,16,371505,00,74119
01,16,371506,00,74135
01,16,371507,01,74953
01,16,371508,04,74401
01,16,371509,00,73120
01,16,371510,00,73036
01,16,371511,01,73112
01,16,371512,01,73501
01,16,371513,00,73116
01,16,371514,00,74804
01,16,371515,01,74003
01,16,371516,04,73034
01,16,371517,00,74601
01,16,371518,03,73103
01,16,371519,00,74501
01,16,371520,04,73107
01,16,371521,01,74146
01,16,371522,00,73112
01,16,371523,01,73112
01,16,371524,01,74631
01,16,371525,04,73505
01,16,371526,01,73446
01,16,371527,01,74146
01,16,371528,01,74948
01,16,371529,00,74955
01,16,371530,01,73044
01,16,371531,04,74953
01,16,371532,00,73119
01,16,371533,01,74462
01,16,371534,01,74361
01,16,371535,04,74959
01,16,371536,01,73801
01,16,371537,04,74079
01,16,371538,00,73108
01,16,371539,01,73750
01,16,371540,00,73521
01,16,371541,01,74960
01,16,371542,01,74464
01,16,371543,01,73109
01,16,371544,01,74146
01,16,371545,00,73942
01,16,371546,00,74403
01,16,371547,00,73401
01,16,371548,01,73116
01,16,371549,00,73134
01,16,371550,01,74110
01,16,371551,01,73107
01,16,371552,04,74145
01,16,371553,00,73533
01,16,371554,00,74953
01,16,371555,04,73644
01,16,371556,01,73112
01,16,371557,00,73115
01,16,371558,04,74056
01,16,371559,01,73096
01,16,371560,00,74955
01,16,371561,00,74133
01,16,371562,00,73601
01,16,371563,00,73460
01,16,371564,04,74764
01,16,371565,01,74058
01,16,371566,00,74437
01,16,371567,01,74701
01,16,371568,01,73463
01,16,371569,01,73129
01,16,371570,00,73139
01,16,371571,01,73034
01,16,371572,00,73075
01,16,371573,01,74728
01,16,371574,00,74344
01,16,371575,00,74136
01,16,371576,01,74868
01,16,371577,01,73505
01,16,371578,01,74006
01,16,371579,01,73717
01,16,371580,00,74137
01,16,371581,00,73068
01,16,371582,01,73096
01,16,371583,00,73644
01,16,371584,01,74432
01,16,371585,01,73601
01,16,371586,00,74355
01,16,371587,00,73505
01,16,371588,00,74464
01,16,371589,01,74012
01,16,371590,01,73018
01,16,371591,00,74801
01,16,371592,01,74868
01,16,371593,01,74426
01,16,371594,01,73942
01,16,371595,00,74136
01,16,371596,01,74701
01,16,371597,00,74820
01,16,371598,01,74525
01,16,371599,01,73102
01,16,371600,00,74868
01,16,371601,00,73129
01,16,371603,00,74301
01,16,371604,01,74953
01,16,371605,01,73446
01,16,371606,00,74006
01,16,371607,01,74146
01,16,371608,00,74146
01,16,371609,01,73118
01,16,371610,00,73139
01,16,371611,00,73018
01,16,371612,01,74701
01,16,371613,00,73044
01,16,371614,01,74745
01,16,371615,00,74701
01,16,371616,00,74464
01,16,371617,00,73018
01,16,371618,01,73118
01,16,371619,00,73018
01,16,371620,01,73112
01,16,371621,01,74135
01,16,371622,00,73116
01,16,371623,00,74301
01,16,371624,01,74834
01,16,371625,00,74501
01,16,371626,00,74601
01,16,371627,01,74079
01,16,371628,00,74953
01,16,371629,00,74820
01,16,371630,00,73013
01,16,371631,01,74467
01,16,371632,01,74146
01,16,371633,00,73112
01,16,371634,00,74136
01,16,371635,00,73112
01,16,371636,01,74301
01,16,371637,01,74745
01,16,371638,00,74403
01,16,371639,00,74136
01,16,371640,00,73538
01,16,371641,00,73108
01,16,371642,00,73170
01,16,371643,00,74344
01,16,371644,00,74146
01,16,371645,00,74114
01,16,371646,00,73701
01,16,371647,01,74955
01,16,371648,01,73071
01,16,371649,00,73139
01,16,371650,00,74523
01,16,371651,01,74430
01,16,371652,00,74133
01,16,371653,00,73102
01,16,371654,00,73116
01,16,371655,00,74820
01,16,371656,00,74743
01,16,371657,00,74135
01,16,371658,00,73127
01,16,371659,01,74426
01,16,371660,00,73112
01,16,371661,00,74146
01,16,371662,01,74745
01,16,371663,00,74401
01,16,371664,01,74011
01,16,371665,01,73701
01,16,371666,00,73069
01,16,371667,00,73505
01,16,371668,01,74701
01,16,371669,00,73701
01,16,371670,06,74743
01,16,371671,00,73701
01,16,371672,00,73112
01,16,371673,00,73103
01,16,371674,01,74301
01,16,371675,01,74766
01,16,371676,00,74136
01,16,371677,00,74055
01,16,371678,00,74401
01,16,371679,01,74104
01,16,371680,00,73134
01,16,371681,00,73069
01,16,371682,00,74006
01,16,371683,00,74146
01,16,371684,00,74105
01,16,371685,00,73134
01,16,371686,01,73521
01,16,371687,00,73107
01,16,371688,01,73127
01,16,371689,00,74012
01,16,371690,00,74030
01,16,371691,01,73086
01,16,371692,00,74401
01,16,371693,01,74337
01,16,371694,00,73069
01,16,371695,00,73601
01,16,371696,00,74956
01,16,371697,00,74467
01,16,371698,00,73644
01,16,371699,00,74361
01,16,371700,00,74012
01,16,371701,00,74750
01,16,371702,00,74956
01,16,371703,00,74955
01,16,371704,00,74955
01,16,371705,00,73071
01,16,371706,00,74462
01,16,371707,00,73013
01,16,371708,00,73069
01,16,371709,00,74128
01,16,371710,00,74112
01,16,371711,00,73134
01,16,371712,00,74730
01,16,371713,00,73505
01,16,371714,00,74066
01,16,371715,00,74133
01,21,371801,00,73103
01,21,371802,00,73140
01,21,371803,00,74106
01,21,371804,00,74849
01,21,371805,00,74106
01,21,371806,00,74119
01,21,371807,01,73460
01,21,371808,01,74501
01,21,371810,01,74728
01,21,371811,01,74702
01,21,371812,01,73401
01,21,371813,00,74346
01,21,371814,00,74955
01,21,371815,00,74048
01,21,371816,00,74465
01,21,371817,00,74365
01,21,371818,00,73127
01,21,371820,00,73139
01,21,371824,01,74702
01,21,371825,00,74801
01,21,371826,00,74851
01,21,371828,00,74884
01,21,371829,00,73038
01,21,371830,01,73570
01,21,371831,00,74722
01,21,371832,00,74048
01,21,371833,00,74441
01,21,371834,00,74129
01,21,371835,00,73050
01,21,371836,00,73460
01,21,371837,00,74462
01,21,371838,00,74637
01,21,371839,00,74536
01,21,371840,00,74745
01,21,371841,00,74129
01,21,371842,00,74035
01,21,371843,00,74637
01,21,371844,00,74432
01,21,371845,00,73728
01,21,371846,00,73505
01,21,371847,00,74955
01,21,371848,00,73105
01,21,371849,00,74883
01,21,371850,00,73052
01,21,371851,00,74547
01,21,371852,00,74501
01,21,371853,00,74454
01,21,371854,00,74647
01,21,371855,00,73127
01,21,371856,00,73102
01,21,371857,00,73109
01,21,371858,00,73103
01,21,371859,00,73115
01,21,371861,00,73112
01,21,371863,00,73546
01,21,371864,00,74538
01,21,371865,00,73127
01,21,371867,00,74464
01,21,371868,00,74464
01,21,371869,00,74965
01,21,371871,00,74601
01,21,371872,00,74426
01,21,371873,00,74104
01,21,371874,01,74801
01,21,371875,00,73129
01,21,371877,00,74804
01,21,371878,01,73026
01,21,371880,00,73759
01,21,371881,00,74401
01,21,371882,00,74953
01,21,371883,00,73105
01,21,371884,00,73550
01,21,371885,00,74832
01,21,371886,00,74437
01,21,371887,00,74403
01,21,371888,00,73127
01,21,371889,00,73701
01,21,371890,00,73071
01,21,371891,00,73119
01,21,371892,00,74331
01,21,371893,00,74871
01,21,371894,00,74469
01,21,371895,00,74525
01,21,371896,00,74426
01,21,371897,00,74801
01,21,371898,00,74006
01,21,371899,00,74464
01,21,371900,00,73669
01,21,371901,00,73071
01,21,371902,00,74578
01,21,371903,00,74820
01,21,371904,00,73109
01,21,371905,00,73546
01,21,371906,00,73069
01,21,371907,00,74365
01,21,371908,00,73055
01,21,371909,00,73529
01,21,371910,00,74354
01,21,371911,00,74884
01,21,371912,00,73942
01,21,371913,00,73505
01,21,371914,00,73120
01,21,371915,00,74727
01,21,371916,00,74464
01,21,371917,00,74056
01,21,371918,00,74127
01,21,371919,00,73538
01,21,371920,00,74464
01,21,371921,00,74743
01,21,371922,00,73107
01,21,371923,00,74501
01,21,371924,00,74464
01,21,371925,00,74344
02,01,372004,00,73103
02,01,372005,00,73034
02,01,372006,01,74137
02,01,372007,00,74120
02,01,372008,04,73112
02,01,372009,00,73112
02,01,372010,01,74401
02,01,372011,00,74137
02,01,372012,00,73110
02,01,372014,01,74006
02,01,372015,04,73109
02,01,372016,00,73701
02,01,372017,00,74743
02,01,372018,00,74145
02,01,372019,00,74801
02,01,372020,04,73120
02,01,372021,01,73069
02,01,372022,00,74401
02,01,372023,00,74447
01,09,372300,01,74104
01,09,372301,07,74601
01,09,372302,07,73701
01,09,372303,01,73112
01,09,372304,01,73601
01,09,372305,07,74501
01,09,372306,01,73102
01,09,372307,01,74464
01,09,372308,00,74136
01,09,372309,01,73662
01,09,372310,01,73104
01,09,372311,00,73104
01,09,372312,07,74127
01,09,372313,01,73104
01,09,372314,01,73104
01,09,372318,01,74354
01,09,372319,01,74820
01,09,372320,01,73401
01,09,372321,07,74114
01,09,372322,07,74006
01,09,372323,01,74104
01,09,372500,00,73112
01,09,372502,01,73103
01,09,372503,01,73505
01,09,372504,00,74135
01,09,372505,00,74075
01,09,372506,07,74447
01,09,372507,01,74048
01,09,372508,01,73701
01,09,372509,05,74745
01,09,372510,01,73110
01,09,372511,00,73110
01,09,372512,00,74464
01,09,372513,00,74804
01,09,372514,00,74017
01,09,372515,00,73008
01,09,372516,00,74012
01,09,372517,01,73015
01,09,372518,00,73109
01,09,372519,01,73008
01,09,372520,00,73109
01,09,372521,01,73018
01,09,372522,00,73533
01,09,372523,00,73505
01,09,372524,00,73521
01,09,372525,04,73118
01,09,372526,04,74401
01,09,372527,00,73069
01,09,372528,01,73120
01,09,372529,00,74361
01,09,372530,00,73104
01,09,372531,00,73644
01,09,372532,00,73106
01,09,372533,00,74801
01,09,372534,01,74432
01,09,372535,03,73501
01,09,372536,00,74354
01,09,372537,01,73112
01,09,372538,00,74137
01,09,372539,00,73105
01,09,372540,00,73112
01,09,372541,00,73034
01,09,372542,00,73401
01,09,372543,03,73005
01,09,372544,00,73099
01,09,372545,00,74960
01,09,372546,00,74120
01,09,372547,00,74354
01,09,372548,00,74447
01,09,372549,00,74401
01,09,372550,01,74006
01,09,372551,01,74953
01,09,372552,00,74601
01,09,372553,00,73110
01,09,372554,01,73075
01,09,372555,00,73801
01,09,372556,00,74074
01,09,372557,00,73501
01,09,372558,00,73701
01,09,372559,00,74953
01,09,372560,00,74131
01,09,372561,00,73601
01,09,372562,00,73071
01,09,372563,00,74868
01,09,372564,00,74501
01,09,372565,00,74701
01,09,372566,00,74401
01,09,372567,00,74133
01,09,372568,00,73109
01,09,372569,00,74106
01,09,372570,00,74146
01,09,372571,00,73159
01,09,372572,00,73018
01,09,372573,00,74820
01,09,372574,00,73505
01,09,372575,00,73005
01,09,372576,00,74437
01,09,372577,00,73134
01,09,372578,00,74127
01,09,372579,00,73149
01,09,372580,00,74432
01,09,372581,00,73034
01,09,372582,00,73401
01,09,372583,00,74344
01,09,372584,00,74010
01,09,372585,00,74055
01,09,372586,00,73130
01,09,372587,00,74055
01,09,372588,00,73130
01,09,372589,00,74848
01,09,372590,00,74344
01,09,372591,00,74012
01,09,372592,00,74955
01,09,372593,00,73116
01,09,372594,00,74115
01,09,372595,00,74114
01,09,372596,00,74066
01,09,372597,00,74006
01,09,372598,00,73521
01,09,372599,00,74804
01,09,372600,00,74745
01,09,372601,00,73099
01,09,372602,00,74745
01,09,372603,00,73160
05,01,373025,00,73102
05,01,373026,00,74447
05,01,373027,07,73034
05,01,373028,07,73103
05,01,373029,07,74145
05,01,373030,07,74137
05,01,373031,04,73110
05,01,373032,07,74743
05,01,373033,00,73142
05,01,373034,00,74104
06,01,373300,00,73071
06,01,373301,01,74153
06,01,373302,01,73008
01,12,373400,00,73837
01,12,373401,01,74825
01,12,373402,00,73932
01,12,373403,01,73077
01,12,373404,01,74722
01,12,373405,01,74469
01,12,373406,01,73460
01,12,373407,01,73662
01,12,373408,00,73950
01,12,373409,03,74058
01,12,373410,01,73546
01,12,373411,07,74016
01,12,373412,01,73662
01,12,373413,01,74578
01,12,373414,02,74447
01,12,373415,01,74525
01,12,373416,03,74864
01,12,373417,02,73005
01,12,373418,04,74851
01,12,373419,01,74878
01,12,373420,01,74801
01,12,373421,01,74873
01,12,373422,00,73006
01,12,373423,01,74764
01,12,373424,04,74728
01,12,373425,01,73062
01,12,373426,01,74740
01,12,373427,02,73750
01,12,373428,04,73762
01,12,373429,00,73448
01,12,373430,01,74941
01,12,373431,04,74462
01,12,373432,01,73433
01,12,373433,01,73772
01,12,373434,01,74868
01,12,373435,02,73651
01,12,373436,02,74859
01,12,373437,01,74441
01,12,373438,06,74701
01,12,373439,01,74766
01,12,373440,07,73439
01,12,373441,01,74727
01,12,373442,00,73456
01,12,373443,00,73566
01,12,373444,01,74429
01,12,373445,01,74872
01,12,373446,01,74944
01,12,373447,01,74552
01,12,373448,04,74462
01,12,373449,00,73082
01,12,373450,01,74427
01,12,373451,01,73570
01,12,373452,01,74547
01,12,373453,02,73858
01,12,373454,01,74743
01,12,373455,01,74432
01,12,373456,02,73438
01,12,373458,07,74883
01,12,373459,00,73933
01,12,373460,01,74883
01,12,373461,00,74350
01,12,373462,00,74864
01,12,373463,00,73554
01,12,373464,00,74030
01,12,373465,00,74331
01,12,373466,00,74369
01,12,373467,01,74354
01,12,373468,00,74637
01,12,373469,00,73859
01,12,373470,00,73663
01,12,373471,00,74058
01,12,373472,00,73438
01,12,373473,00,73801
01,12,373474,00,73801
01,12,373475,00,73801
01,12,373476,00,73801
01,12,373477,00,74884
01,12,373478,00,73018
01,12,373479,00,74953
01,12,373480,00,74937
01,12,373481,00,73521
01,12,373482,00,73852
01,12,373483,00,73521
01,12,373484,00,73554
01,12,373485,00,73521
01,12,373486,00,73521
01,12,373487,00,73662
01,12,373488,00,74848
01,09,373500,07,74447
01,09,373501,07,74401
01,09,373502,07,74006
01,09,373503,07,74355
01,09,373504,07,74953
01,09,373505,07,74006
01,09,373506,07,73801
01,09,373507,07,74960
01,09,373508,07,74115
01,09,373509,07,74066
01,12,373801,01,74346
01,12,373802,07,74365
01,12,373803,01,74955
01,12,373804,01,74960
01,12,373805,01,74048
01,12,373806,07,73759
01,12,373807,07,73738
01,12,373808,07,73077
01,12,373809,07,73728
01,12,373810,07,73860
01,12,373811,07,73061
01,12,373812,07,73771
01,12,373813,01,74035
01,12,373814,01,74066
01,12,373815,04,74056
01,12,373816,01,73763
01,12,373817,07,73662
01,12,373818,01,74701
01,12,373819,00,74880
01,12,373820,01,73044
01,12,373821,07,74864
01,12,373822,01,74538
01,12,373823,00,74538
01,12,373824,00,74002
01,12,373825,07,74884
01,12,373826,01,73949
01,12,373827,01,74702
01,12,373828,00,74701
01,12,373829,02,73728
01,12,373830,00,74048
01,12,373831,04,73006
01,12,373832,02,73750
01,12,373833,00,74743
01,12,373834,00,73565
01,12,373835,01,74085
01,12,373836,01,73030
01,12,373837,01,73055
01,12,373838,01,74016
01,12,373839,01,74726
01,12,373840,01,74733
01,12,373851,01,74884
01,12,373852,01,73061
01,12,373853,01,73065
01,12,373854,00,73772
01,12,373855,01,73439
01,12,373856,01,74637
01,12,373857,01,74048
01,12,373858,01,74421
01,12,373859,01,73077
01,12,373860,00,74072
01,12,373861,01,74525
01,12,373862,00,74525
01,12,373863,01,73933
01,12,373864,01,74647
01,12,373866,01,74421
01,12,373867,01,74883
01,12,373868,00,74421
01,12,373869,01,74035
01,12,373870,00,73439
01,12,373871,01,73771
01,12,373872,00,73860
01,12,373873,00,73759
01,12,373874,01,73738
01,12,373875,00,73728
01,12,373876,00,74578
01,12,373877,01,74965
01,12,373878,00,74426
01,12,373879,01,73047
01,12,373975,02,74035
01,12,373976,01,74743
01,12,373977,01,73057
01,12,373978,01,73550
01,12,373979,00,73565
01,12,373980,02,73772
01,12,373981,02,73035
01,12,373982,01,73040
01,12,373983,01,74536
01,12,373984,01,73601
01,12,373985,01,73077
01,12,373986,01,73728
01,12,373987,07,73860
01,12,373988,01,74883
01,12,373989,03,74523
01,12,373990,00,73028
